base_date,time,emd_nm,age,resd_pop_cnt,visit_pop_cnt
20190127,18,제주시 건입동,0,436.4102,854.5533
20190127,18,제주시 건입동,10,488.2342,971.2298
20190127,18,제주시 건입동,20,499.2701,1192.2975
20190127,18,제주시 건입동,30,476.3239,1226.2856
20190127,18,제주시 건입동,40,694.2756,1481.6135
20190127,18,제주시 건입동,50,900.1866,1647.4898
20190127,18,제주시 건입동,60,597.8393,994.866
20190127,18,제주시 건입동,70,398.7019,388.0572
20190127,18,제주시 건입동,80,204.321,202.6152
20190127,18,제주시 구좌읍,0,825.0891,711.6577
20190127,18,제주시 구좌읍,10,923.0455,820.847
20190127,18,제주시 구좌읍,20,632.0535,1745.8657
20190127,18,제주시 구좌읍,30,1208.9569,1447.4535
20190127,18,제주시 구좌읍,40,1851.2507,1334.8125
20190127,18,제주시 구좌읍,50,2058.4597,1174.6749
20190127,18,제주시 구좌읍,60,1433.0618,661.3516
20190127,18,제주시 구좌읍,70,851.7525,201.5924
20190127,18,제주시 구좌읍,80,656.3372,106.2988
20190127,18,제주시 노형동,0,5140.0189,3244.9611
20190127,18,제주시 노형동,10,7524.2036,3707.8612
20190127,18,제주시 노형동,20,4310.1798,4029.0549
20190127,18,제주시 노형동,30,4931.0255,4108.7165
20190127,18,제주시 노형동,40,8786.3874,5326.4443
20190127,18,제주시 노형동,50,7237.074,4868.6941
20190127,18,제주시 노형동,60,3423.4497,2369.9098
20190127,18,제주시 노형동,70,1550.8779,1098.5027
20190127,18,제주시 노형동,80,807.674,627.0796
20190127,18,제주시 도두동,0,67.0524,466.6628
20190127,18,제주시 도두동,10,78.5047,534.5113
20190127,18,제주시 도두동,20,70.99,780.3903
20190127,18,제주시 도두동,30,109.2358,840.5208
20190127,18,제주시 도두동,40,134.6629,1250.3948
20190127,18,제주시 도두동,50,220.0288,1228.0171
20190127,18,제주시 도두동,60,141.6184,656.9273
20190127,18,제주시 도두동,70,48.6889,207.9792
20190127,18,제주시 도두동,80,46.3121,121.1429
20190127,18,제주시 봉개동,0,356.2245,285.1923
20190127,18,제주시 봉개동,10,281.93,328.0684
20190127,18,제주시 봉개동,20,259.5725,445.8154
20190127,18,제주시 봉개동,30,369.7562,568.8722
20190127,18,제주시 봉개동,40,496.3114,903.3763
20190127,18,제주시 봉개동,50,399.6432,1015.6754
20190127,18,제주시 봉개동,60,335.3941,492.3098
20190127,18,제주시 봉개동,70,187.4167,130.2121
20190127,18,제주시 봉개동,80,135.4363,62.5929
20190127,18,제주시 삼도1동,0,646.1844,715.9451
20190127,18,제주시 삼도1동,10,788.7583,816.8578
20190127,18,제주시 삼도1동,20,505.7839,875.7631
20190127,18,제주시 삼도1동,30,587.5678,696.7943
20190127,18,제주시 삼도1동,40,1148.414,1117.139
20190127,18,제주시 삼도1동,50,989.5181,1295.4045
20190127,18,제주시 삼도1동,60,680.7745,934.4865
20190127,18,제주시 삼도1동,70,588.2474,550.4283
20190127,18,제주시 삼도1동,80,266.0845,315.118
20190127,18,제주시 삼도2동,0,193.8474,767.389
20190127,18,제주시 삼도2동,10,272.9799,870.5581
20190127,18,제주시 삼도2동,20,237.8581,1210.338
20190127,18,제주시 삼도2동,30,300.7842,1116.6131
20190127,18,제주시 삼도2동,40,534.4067,1470.8107
20190127,18,제주시 삼도2동,50,577.2189,1461.7594
20190127,18,제주시 삼도2동,60,449.7338,930.9104
20190127,18,제주시 삼도2동,70,279.3595,493.9506
20190127,18,제주시 삼도2동,80,167.9109,287.9236
20190127,18,제주시 삼양동,0,3042.2218,768.8071
20190127,18,제주시 삼양동,10,2330.0946,883.8113
20190127,18,제주시 삼양동,20,1238.8998,850.0413
20190127,18,제주시 삼양동,30,2476.1947,936.6202
20190127,18,제주시 삼양동,40,2856.4526,1236.8261
20190127,18,제주시 삼양동,50,2036.5618,1305.6439
20190127,18,제주시 삼양동,60,1277.8041,609.3773
20190127,18,제주시 삼양동,70,604.7773,318.5807
20190127,18,제주시 삼양동,80,327.5834,177.2498
20190127,18,제주시 아라동,0,3640.9294,1099.8621
20190127,18,제주시 아라동,10,3481.4361,1258.2594
20190127,18,제주시 아라동,20,3180.1809,1750.3541
20190127,18,제주시 아라동,30,4127.1985,1712.1853
20190127,18,제주시 아라동,40,5151.2177,2367.9511
20190127,18,제주시 아라동,50,3765.8019,2561.9633
20190127,18,제주시 아라동,60,2298.3971,1302.5766
20190127,18,제주시 아라동,70,982.9166,570.9909
20190127,18,제주시 아라동,80,571.3262,318.9901
20190127,18,제주시 애월읍,0,2699.0495,2000.6348
20190127,18,제주시 애월읍,10,2598.9103,2303.2081
20190127,18,제주시 애월읍,20,1815.9977,3015.4857
20190127,18,제주시 애월읍,30,3605.0421,3830.6256
20190127,18,제주시 애월읍,40,5266.3026,4627.4114
20190127,18,제주시 애월읍,50,4955.2014,4616.6012
20190127,18,제주시 애월읍,60,3056.9499,2360.9163
20190127,18,제주시 애월읍,70,1656.72,863.5742
20190127,18,제주시 애월읍,80,1146.5345,479.4629
20190127,18,제주시 연동,0,3090.4639,2549.7874
20190127,18,제주시 연동,10,4093.6555,2912.5126
20190127,18,제주시 연동,20,4474.208,3803.5572
20190127,18,제주시 연동,30,4429.7396,3490.6651
20190127,18,제주시 연동,40,6173.0411,4632.7528
20190127,18,제주시 연동,50,6011.4136,4624.8183
20190127,18,제주시 연동,60,3477.7085,2602.8687
20190127,18,제주시 연동,70,1608.5328,1019.5585
20190127,18,제주시 연동,80,755.9035,573.8049
20190127,18,제주시 오라동,0,1363.3605,1579.3386
20190127,18,제주시 오라동,10,1049.3543,1798.7033
20190127,18,제주시 오라동,20,777.2167,1719.4574
20190127,18,제주시 오라동,30,1135.095,1981.8351
20190127,18,제주시 오라동,40,1484.2007,2806.9468
20190127,18,제주시 오라동,50,1282.1451,3166.155
20190127,18,제주시 오라동,60,951.6634,2004.3259
20190127,18,제주시 오라동,70,547.1224,1000.3983
20190127,18,제주시 오라동,80,327.8425,551.1511
20190127,18,제주시 외도동,0,1115.9615,645.9565
20190127,18,제주시 외도동,10,1116.688,739.186
20190127,18,제주시 외도동,20,523.6528,665.1327
20190127,18,제주시 외도동,30,962.4559,863.2233
20190127,18,제주시 외도동,40,1355.8573,1151.073
20190127,18,제주시 외도동,50,968.7672,943.3192
20190127,18,제주시 외도동,60,339.5583,536.2836
20190127,18,제주시 외도동,70,224.2839,240.8137
20190127,18,제주시 외도동,80,132.3973,119.8443
20190127,18,제주시 용담1동,0,373.1695,379.6701
20190127,18,제주시 용담1동,10,526.1166,433.9785
20190127,18,제주시 용담1동,20,353.9496,587.1284
20190127,18,제주시 용담1동,30,377.9837,580.6697
20190127,18,제주시 용담1동,40,672.3127,886.0754
20190127,18,제주시 용담1동,50,629.9115,1029.2828
20190127,18,제주시 용담1동,60,479.7019,651.9149
20190127,18,제주시 용담1동,70,424.9244,367.4946
20190127,18,제주시 용담1동,80,215.6102,197.9426
20190127,18,제주시 용담2동,0,705.7029,1271.8928
20190127,18,제주시 용담2동,10,913.2626,1465.8128
20190127,18,제주시 용담2동,20,774.7055,2981.7636
20190127,18,제주시 용담2동,30,793.1356,2653.2775
20190127,18,제주시 용담2동,40,1259.8739,3388.7728
20190127,18,제주시 용담2동,50,1188.2524,3452.2881
20190127,18,제주시 용담2동,60,904.7401,1478.5489
20190127,18,제주시 용담2동,70,564.6042,531.9947
20190127,18,제주시 용담2동,80,297.0848,290.6327
20190127,18,제주시 우도면,0,33.6682,47.3927
20190127,18,제주시 우도면,10,32.2274,55.6436
20190127,18,제주시 우도면,20,71.8239,118.2596
20190127,18,제주시 우도면,30,93.2177,178.4215
20190127,18,제주시 우도면,40,196.2115,144.1419
20190127,18,제주시 우도면,50,231.3556,250.5055
20190127,18,제주시 우도면,60,155.4409,160.2701
20190127,18,제주시 우도면,70,129.987,29.3034
20190127,18,제주시 우도면,80,114.9456,12.9935
20190127,18,제주시 이도1동,0,395.2433,1275.7546
20190127,18,제주시 이도1동,10,521.2945,1445.6918
20190127,18,제주시 이도1동,20,494.5907,1447.5291
20190127,18,제주시 이도1동,30,454.2908,1175.1168
20190127,18,제주시 이도1동,40,676.8078,1602.7312
20190127,18,제주시 이도1동,50,866.6138,1939.6791
20190127,18,제주시 이도1동,60,615.6428,1170.983
20190127,18,제주시 이도1동,70,329.2253,795.2747
20190127,18,제주시 이도1동,80,223.1307,460.9746
20190127,18,제주시 이도2동,0,5112.5186,5542.1456
20190127,18,제주시 이도2동,10,6480.7093,6308.4372
20190127,18,제주시 이도2동,20,4872.2487,5005.7041
20190127,18,제주시 이도2동,30,5026.9206,3703.1496
20190127,18,제주시 이도2동,40,7126.9963,4869.3965
20190127,18,제주시 이도2동,50,6427.2166,5175.2002
20190127,18,제주시 이도2동,60,3858.1848,2748.7959
20190127,18,제주시 이도2동,70,1852.4273,1383.5222
20190127,18,제주시 이도2동,80,910.4103,793.9349
20190127,18,제주시 이호동,0,204.0803,244.9798
20190127,18,제주시 이호동,10,226.8416,282.0689
20190127,18,제주시 이호동,20,206.2896,546.7063
20190127,18,제주시 이호동,30,272.3086,677.6616
20190127,18,제주시 이호동,40,365.6429,768.5465
20190127,18,제주시 이호동,50,494.0795,880.7948
20190127,18,제주시 이호동,60,356.3304,473.6581
20190127,18,제주시 이호동,70,102.8125,207.2525
20190127,18,제주시 이호동,80,66.8139,100.4101
20190127,18,제주시 일도1동,0,35.6047,505.2409
20190127,18,제주시 일도1동,10,54.672,569.4788
20190127,18,제주시 일도1동,20,46.1021,861.2345
20190127,18,제주시 일도1동,30,80.7602,679.8929
20190127,18,제주시 일도1동,40,127.4253,807.9772
20190127,18,제주시 일도1동,50,158.048,844.262
20190127,18,제주시 일도1동,60,117.7326,523.2709
20190127,18,제주시 일도1동,70,62.8645,276.2786
20190127,18,제주시 일도1동,80,34.5068,157.5504
20190127,18,제주시 일도2동,0,2237.2301,1403.8307
20190127,18,제주시 일도2동,10,2922.4343,1608.9475
20190127,18,제주시 일도2동,20,2008.4305,1583.6576
20190127,18,제주시 일도2동,30,2356.5188,1647.0064
20190127,18,제주시 일도2동,40,3687.6327,2372.4343
20190127,18,제주시 일도2동,50,3968.9316,2594.5547
20190127,18,제주시 일도2동,60,2742.2703,1511.6111
20190127,18,제주시 일도2동,70,1478.2694,802.3883
20190127,18,제주시 일도2동,80,652.325,483.5526
20190127,18,제주시 조천읍,0,1383.1854,909.0124
20190127,18,제주시 조천읍,10,1473.2723,1053.4823
20190127,18,제주시 조천읍,20,1079.8799,1858.7692
20190127,18,제주시 조천읍,30,1735.334,1915.7637
20190127,18,제주시 조천읍,40,2670.71,2565.6529
20190127,18,제주시 조천읍,50,2747.2261,2568.9709
20190127,18,제주시 조천읍,60,1968.9021,1167.6671
20190127,18,제주시 조천읍,70,1293.7083,527.9622
20190127,18,제주시 조천읍,80,802.6011,267.5728
20190127,18,제주시 추자면,0,24.1978,91.3436
20190127,18,제주시 추자면,10,32.6439,106.3265
20190127,18,제주시 추자면,20,56.4565,180.3961
20190127,18,제주시 추자면,30,67.4101,204.2291
20190127,18,제주시 추자면,40,216.7555,302.5085
20190127,18,제주시 추자면,50,215.1958,414.8815
20190127,18,제주시 추자면,60,180.3581,170.5165
20190127,18,제주시 추자면,70,164.7252,53.1718
20190127,18,제주시 추자면,80,107.9457,23.9293
20190127,18,제주시 한경면,0,301.6449,344.9411
20190127,18,제주시 한경면,10,323.1076,396.6513
20190127,18,제주시 한경면,20,220.3179,496.2633
20190127,18,제주시 한경면,30,560.2078,602.9166
20190127,18,제주시 한경면,40,957.5204,826.7686
20190127,18,제주시 한경면,50,975.8047,711.8576
20190127,18,제주시 한경면,60,882.1074,450.6205
20190127,18,제주시 한경면,70,451.147,209.1562
20190127,18,제주시 한경면,80,325.1349,112.1377
20190127,18,제주시 한림읍,0,1349.1893,801.8322
20190127,18,제주시 한림읍,10,1531.6921,928.8392
20190127,18,제주시 한림읍,20,1071.0215,1724.1415
20190127,18,제주시 한림읍,30,1876.8012,1435.8604
20190127,18,제주시 한림읍,40,2919.146,1749.6037
20190127,18,제주시 한림읍,50,3007.1556,1545.2304
20190127,18,제주시 한림읍,60,2441.4902,953.5816
20190127,18,제주시 한림읍,70,1133.9164,365.1406
20190127,18,제주시 한림읍,80,705.9629,198.2175
20190127,18,제주시 화북동,0,2782.7778,1193.364
20190127,18,제주시 화북동,10,3199.4035,1361.5684
20190127,18,제주시 화북동,20,1813.1674,1353.4855
20190127,18,제주시 화북동,30,2196.5417,1683.0589
20190127,18,제주시 화북동,40,3850.0055,2060.3632
20190127,18,제주시 화북동,50,3489.9844,1938.6516
20190127,18,제주시 화북동,60,1626.5774,1108.1743
20190127,18,제주시 화북동,70,780.1472,417.3605
20190127,18,제주시 화북동,80,458.1123,225.403
20190127,19,제주시 건입동,0,480.3225,777.6987
20190127,19,제주시 건입동,10,539.3592,884.6014
20190127,19,제주시 건입동,20,488.5087,1199.9664
20190127,19,제주시 건입동,30,534.6412,1202.1657
20190127,19,제주시 건입동,40,770.5502,1342.7202
20190127,19,제주시 건입동,50,945.3231,1523.8106
20190127,19,제주시 건입동,60,654.3136,889.2256
20190127,19,제주시 건입동,70,409.7592,310.2179
20190127,19,제주시 건입동,80,208.3855,162.9071
20190127,19,제주시 구좌읍,0,829.3996,523.3136
20190127,19,제주시 구좌읍,10,928.0089,605.2194
20190127,19,제주시 구좌읍,20,647.9892,1264.082
20190127,19,제주시 구좌읍,30,1224.6433,1147.4075
20190127,19,제주시 구좌읍,40,1900.747,976.5432
20190127,19,제주시 구좌읍,50,2034.9996,954.5306
20190127,19,제주시 구좌읍,60,1433.2325,548.5472
20190127,19,제주시 구좌읍,70,857.5874,148.4872
20190127,19,제주시 구좌읍,80,658.9464,82.4482
20190127,19,제주시 노형동,0,5230.9185,3115.9271
20190127,19,제주시 노형동,10,7654.8584,3568.7552
20190127,19,제주시 노형동,20,4489.3069,4239.1217
20190127,19,제주시 노형동,30,5194.1619,4245.747
20190127,19,제주시 노형동,40,9154.0332,5410.2254
20190127,19,제주시 노형동,50,7793.0892,4876.6706
20190127,19,제주시 노형동,60,3655.7521,2345.0299
20190127,19,제주시 노형동,70,1670.7113,962.5671
20190127,19,제주시 노형동,80,870.7168,539.007
20190127,19,제주시 도두동,0,70.9163,465.9367
20190127,19,제주시 도두동,10,83.2128,535.0902
20190127,19,제주시 도두동,20,67.8516,765.5933
20190127,19,제주시 도두동,30,118.4137,741.8655
20190127,19,제주시 도두동,40,121.0035,1128.507
20190127,19,제주시 도두동,50,234.0101,1162.0782
20190127,19,제주시 도두동,60,133.7392,566.5101
20190127,19,제주시 도두동,70,33.5749,204.9991
20190127,19,제주시 도두동,80,30.5081,109.7723
20190127,19,제주시 봉개동,0,340.6078,245.573
20190127,19,제주시 봉개동,10,267.8223,281.7373
20190127,19,제주시 봉개동,20,247.5149,371.5252
20190127,19,제주시 봉개동,30,369.931,437.5958
20190127,19,제주시 봉개동,40,469.2145,655.7978
20190127,19,제주시 봉개동,50,430.416,698.9362
20190127,19,제주시 봉개동,60,332.8626,384.4204
20190127,19,제주시 봉개동,70,176.6236,126.0282
20190127,19,제주시 봉개동,80,130.2764,54.5122
20190127,19,제주시 삼도1동,0,648.3338,696.1265
20190127,19,제주시 삼도1동,10,792.8508,792.4352
20190127,19,제주시 삼도1동,20,540.1426,907.8443
20190127,19,제주시 삼도1동,30,631.4632,789.2757
20190127,19,제주시 삼도1동,40,1204.8993,1209.3453
20190127,19,제주시 삼도1동,50,1109.9013,1542.7874
20190127,19,제주시 삼도1동,60,742.1171,982.8035
20190127,19,제주시 삼도1동,70,581.8887,517.1055
20190127,19,제주시 삼도1동,80,265.2119,296.0327
20190127,19,제주시 삼도2동,0,202.2639,725.7738
20190127,19,제주시 삼도2동,10,287.3915,826.0581
20190127,19,제주시 삼도2동,20,275.4256,1245.7538
20190127,19,제주시 삼도2동,30,343.2215,1064.3862
20190127,19,제주시 삼도2동,40,589.5616,1471.4515
20190127,19,제주시 삼도2동,50,616.7158,1419.5317
20190127,19,제주시 삼도2동,60,476.985,882.5753
20190127,19,제주시 삼도2동,70,254.6503,474.5423
20190127,19,제주시 삼도2동,80,149.3238,286.213
20190127,19,제주시 삼양동,0,3182.2756,809.3273
20190127,19,제주시 삼양동,10,2436.7322,929.8099
20190127,19,제주시 삼양동,20,1251.7688,877.5733
20190127,19,제주시 삼양동,30,2656.2873,897.2274
20190127,19,제주시 삼양동,40,3048.0737,1286.3119
20190127,19,제주시 삼양동,50,2205.5045,1171.2857
20190127,19,제주시 삼양동,60,1343.4712,580.5727
20190127,19,제주시 삼양동,70,603.8814,315.6562
20190127,19,제주시 삼양동,80,331.4883,165.8814
20190127,19,제주시 아라동,0,3883.7924,1080.6253
20190127,19,제주시 아라동,10,3713.2561,1235.775
20190127,19,제주시 아라동,20,3233.0673,1797.4747
20190127,19,제주시 아라동,30,4429.8188,1702.3054
20190127,19,제주시 아라동,40,5509.8343,2237.6865
20190127,19,제주시 아라동,50,4035.9264,2292.3159
20190127,19,제주시 아라동,60,2472.7435,1084.1973
20190127,19,제주시 아라동,70,1081.9736,602.6981
20190127,19,제주시 아라동,80,632.6749,338.6469
20190127,19,제주시 애월읍,0,2812.4129,1919.7191
20190127,19,제주시 애월읍,10,2711.5681,2206.7755
20190127,19,제주시 애월읍,20,1834.7453,2808.1955
20190127,19,제주시 애월읍,30,3655.2339,3437.9966
20190127,19,제주시 애월읍,40,5379.0676,4131.8212
20190127,19,제주시 애월읍,50,5056.857,3701.3793
20190127,19,제주시 애월읍,60,3108.5531,1902.1806
20190127,19,제주시 애월읍,70,1672.6116,805.0916
20190127,19,제주시 애월읍,80,1160.9868,466.5219
20190127,19,제주시 연동,0,3052.8138,2751.0752
20190127,19,제주시 연동,10,4044.3322,3143.8763
20190127,19,제주시 연동,20,4600.9498,3915.4071
20190127,19,제주시 연동,30,4625.9176,3769.8671
20190127,19,제주시 연동,40,6521.407,5042.7024
20190127,19,제주시 연동,50,6464.9361,4732.9906
20190127,19,제주시 연동,60,3696.0658,2560.1736
20190127,19,제주시 연동,70,1734.7892,987.3927
20190127,19,제주시 연동,80,822.5686,554.7919
20190127,19,제주시 오라동,0,1483.7817,1379.8115
20190127,19,제주시 오라동,10,1136.7335,1574.1419
20190127,19,제주시 오라동,20,746.0307,1735.2741
20190127,19,제주시 오라동,30,1217.9659,1967.6214
20190127,19,제주시 오라동,40,1636.6561,2830.956
20190127,19,제주시 오라동,50,1293.4564,3061.857
20190127,19,제주시 오라동,60,1028.8916,1817.6528
20190127,19,제주시 오라동,70,575.745,881.7077
20190127,19,제주시 오라동,80,330.9504,474.9977
20190127,19,제주시 외도동,0,1135.3379,689.5504
20190127,19,제주시 외도동,10,1135.2095,790.106
20190127,19,제주시 외도동,20,534.9705,719.4957
20190127,19,제주시 외도동,30,1002.0606,957.5452
20190127,19,제주시 외도동,40,1384.411,1223.3243
20190127,19,제주시 외도동,50,1038.6102,988.3546
20190127,19,제주시 외도동,60,388.5568,568.8563
20190127,19,제주시 외도동,70,203.8158,248.5066
20190127,19,제주시 외도동,80,118.4042,127.4576
20190127,19,제주시 용담1동,0,399.2631,421.0128
20190127,19,제주시 용담1동,10,563.3359,479.9845
20190127,19,제주시 용담1동,20,317.3624,674.6928
20190127,19,제주시 용담1동,30,362.141,635.9165
20190127,19,제주시 용담1동,40,717.9649,1030.3259
20190127,19,제주시 용담1동,50,648.2689,1059.783
20190127,19,제주시 용담1동,60,480.5806,695.8766
20190127,19,제주시 용담1동,70,421.8194,386.1169
20190127,19,제주시 용담1동,80,216.4538,208.787
20190127,19,제주시 용담2동,0,726.8388,1236.9925
20190127,19,제주시 용담2동,10,941.5082,1424.5147
20190127,19,제주시 용담2동,20,793.5309,2959.1656
20190127,19,제주시 용담2동,30,822.6615,2430.8141
20190127,19,제주시 용담2동,40,1236.9264,2993.7655
20190127,19,제주시 용담2동,50,1250.0754,3197.7018
20190127,19,제주시 용담2동,60,945.6969,1396.5982
20190127,19,제주시 용담2동,70,576.9283,475.7257
20190127,19,제주시 용담2동,80,297.2001,268.4174
20190127,19,제주시 우도면,0,28.8441,39.4226
20190127,19,제주시 우도면,10,27.6914,46.4294
20190127,19,제주시 우도면,20,68.526,124.516
20190127,19,제주시 우도면,30,83.4683,172.0562
20190127,19,제주시 우도면,40,189.3397,123.7598
20190127,19,제주시 우도면,50,221.0844,251.1901
20190127,19,제주시 우도면,60,154.9092,139.8335
20190127,19,제주시 우도면,70,130.0443,29.3198
20190127,19,제주시 우도면,80,114.99,13.0002
20190127,19,제주시 이도1동,0,419.6876,1242.2651
20190127,19,제주시 이도1동,10,553.5513,1409.9069
20190127,19,제주시 이도1동,20,510.4044,1622.2824
20190127,19,제주시 이도1동,30,436.2607,1231.7667
20190127,19,제주시 이도1동,40,673.8458,1575.8017
20190127,19,제주시 이도1동,50,876.9268,1928.1134
20190127,19,제주시 이도1동,60,652.4396,1241.2165
20190127,19,제주시 이도1동,70,375.9453,822.8293
20190127,19,제주시 이도1동,80,255.2608,470.5607
20190127,19,제주시 이도2동,0,5252.7844,5424.442
20190127,19,제주시 이도2동,10,6658.331,6183.7498
20190127,19,제주시 이도2동,20,5155.3142,5429.108
20190127,19,제주시 이도2동,30,5410.7337,3807.2601
20190127,19,제주시 이도2동,40,7582.2342,5107.741
20190127,19,제주시 이도2동,50,7025.1456,5601.1216
20190127,19,제주시 이도2동,60,4032.6077,2826.8598
20190127,19,제주시 이도2동,70,1960.5977,1399.2795
20190127,19,제주시 이도2동,80,960.8805,803.7107
20190127,19,제주시 이호동,0,217.0698,260.798
20190127,19,제주시 이호동,10,240.685,300.6137
20190127,19,제주시 이호동,20,215.4164,510.4044
20190127,19,제주시 이호동,30,308.276,543.3222
20190127,19,제주시 이호동,40,438.5822,783.8728
20190127,19,제주시 이호동,50,522.0563,864.7494
20190127,19,제주시 이호동,60,363.8749,478.7903
20190127,19,제주시 이호동,70,119.1675,163.8582
20190127,19,제주시 이호동,80,74.0005,82.9576
20190127,19,제주시 일도1동,0,39.634,488.2941
20190127,19,제주시 일도1동,10,59.5131,550.9189
20190127,19,제주시 일도1동,20,49.132,788.9792
20190127,19,제주시 일도1동,30,102.6103,700.2417
20190127,19,제주시 일도1동,40,134.3261,794.7673
20190127,19,제주시 일도1동,50,144.6407,858.7733
20190127,19,제주시 일도1동,60,114.4432,575.9638
20190127,19,제주시 일도1동,70,62.8946,288.4641
20190127,19,제주시 일도1동,80,34.5228,158.4938
20190127,19,제주시 일도2동,0,2362.4483,1386.2427
20190127,19,제주시 일도2동,10,3084.5017,1583.788
20190127,19,제주시 일도2동,20,2013.2013,1768.1883
20190127,19,제주시 일도2동,30,2487.7922,1681.8272
20190127,19,제주시 일도2동,40,3787.9915,2326.2527
20190127,19,제주시 일도2동,50,4221.8273,2751.8148
20190127,19,제주시 일도2동,60,2854.8174,1638.4502
20190127,19,제주시 일도2동,70,1486.5334,794.2147
20190127,19,제주시 일도2동,80,656.8515,469.4091
20190127,19,제주시 조천읍,0,1362.1417,829.7864
20190127,19,제주시 조천읍,10,1450.154,961.0775
20190127,19,제주시 조천읍,20,1138.467,1557.4653
20190127,19,제주시 조천읍,30,1856.9976,1657.1202
20190127,19,제주시 조천읍,40,2695.7605,2124.6239
20190127,19,제주시 조천읍,50,2723.6303,1875.5118
20190127,19,제주시 조천읍,60,2019.6633,960.3842
20190127,19,제주시 조천읍,70,1279.1678,478.0922
20190127,19,제주시 조천읍,80,790.7754,250.3144
20190127,19,제주시 추자면,0,24.2047,95.2147
20190127,19,제주시 추자면,10,32.6531,111.3198
20190127,19,제주시 추자면,20,56.4958,131.0368
20190127,19,제주시 추자면,30,67.4423,172.9463
20190127,19,제주시 추자면,40,216.8874,243.9429
20190127,19,제주시 추자면,50,211.8018,396.8664
20190127,19,제주시 추자면,60,180.452,160.1428
20190127,19,제주시 추자면,70,164.8025,81.3375
20190127,19,제주시 추자면,80,107.9879,40.133
20190127,19,제주시 한경면,0,322.8865,295.6337
20190127,19,제주시 한경면,10,346.489,341.8046
20190127,19,제주시 한경면,20,214.0947,438.871
20190127,19,제주시 한경면,30,559.7922,417.5637
20190127,19,제주시 한경면,40,944.1879,554.45
20190127,19,제주시 한경면,50,972.7464,453.5099
20190127,19,제주시 한경면,60,920.3065,362.8617
20190127,19,제주시 한경면,70,482.8254,186.5562
20190127,19,제주시 한경면,80,350.0468,97.0904
20190127,19,제주시 한림읍,0,1419.8682,685.0114
20190127,19,제주시 한림읍,10,1610.5356,795.8988
20190127,19,제주시 한림읍,20,1114.2651,1446.8338
20190127,19,제주시 한림읍,30,1963.8407,1289.8616
20190127,19,제주시 한림읍,40,3072.7168,1585.5145
20190127,19,제주시 한림읍,50,3140.771,1438.9076
20190127,19,제주시 한림읍,60,2524.1488,864.8485
20190127,19,제주시 한림읍,70,1144.163,380.6784
20190127,19,제주시 한림읍,80,716.9472,196.6551
20190127,19,제주시 화북동,0,2862.2509,1209.7451
20190127,19,제주시 화북동,10,3293.2264,1379.6093
20190127,19,제주시 화북동,20,1910.2438,1442.1133
20190127,19,제주시 화북동,30,2349.3474,1736.5814
20190127,19,제주시 화북동,40,4031.8035,2099.8657
20190127,19,제주시 화북동,50,3731.9353,1908.6496
20190127,19,제주시 화북동,60,1806.0052,1068.1921
20190127,19,제주시 화북동,70,762.0623,397.9381
20190127,19,제주시 화북동,80,448.3147,219.7633
20190127,20,제주시 건입동,0,481.9747,691.7284
20190127,20,제주시 건입동,10,539.3278,788.527
20190127,20,제주시 건입동,20,476.6951,1156.8658
20190127,20,제주시 건입동,30,534.6436,1073.0821
20190127,20,제주시 건입동,40,812.0933,1422.3079
20190127,20,제주시 건입동,50,997.8643,1416.3455
20190127,20,제주시 건입동,60,670.5669,843.3809
20190127,20,제주시 건입동,70,412.0614,287.6529
20190127,20,제주시 건입동,80,211.2606,145.8375
20190127,20,제주시 구좌읍,0,850.6366,517.9258
20190127,20,제주시 구좌읍,10,951.3202,601.6535
20190127,20,제주시 구좌읍,20,670.7752,1120.2707
20190127,20,제주시 구좌읍,30,1228.9275,1011.6017
20190127,20,제주시 구좌읍,40,1947.4696,856.4893
20190127,20,제주시 구좌읍,50,2084.613,891.6157
20190127,20,제주시 구좌읍,60,1464.9813,485.2956
20190127,20,제주시 구좌읍,70,868.8423,170.3157
20190127,20,제주시 구좌읍,80,663.9082,90.7894
20190127,20,제주시 노형동,0,5325.2917,3135.69
20190127,20,제주시 노형동,10,7792.1544,3587.3576
20190127,20,제주시 노형동,20,4646.8186,4113.8575
20190127,20,제주시 노형동,30,5486.2143,3996.5908
20190127,20,제주시 노형동,40,9614.7368,5066.5713
20190127,20,제주시 노형동,50,8242.0818,4603.2743
20190127,20,제주시 노형동,60,3811.4663,2087.4556
20190127,20,제주시 노형동,70,1695.2856,934.5822
20190127,20,제주시 노형동,80,881.5196,534.8089
20190127,20,제주시 도두동,0,67.3195,481.5324
20190127,20,제주시 도두동,10,78.4258,553.9465
20190127,20,제주시 도두동,20,58.5708,776.4462
20190127,20,제주시 도두동,30,124.9233,648.8708
20190127,20,제주시 도두동,40,120.8226,952.8396
20190127,20,제주시 도두동,50,220.6188,956.4638
20190127,20,제주시 도두동,60,137.8016,383.5014
20190127,20,제주시 도두동,70,28.1466,153.0522
20190127,20,제주시 도두동,80,27.1283,79.789
20190127,20,제주시 봉개동,0,336.8082,273.9267
20190127,20,제주시 봉개동,10,262.9818,314.1213
20190127,20,제주시 봉개동,20,269.6651,359.5533
20190127,20,제주시 봉개동,30,415.2903,402.819
20190127,20,제주시 봉개동,40,479.7945,611.5099
20190127,20,제주시 봉개동,50,437.5917,709.581
20190127,20,제주시 봉개동,60,360.0781,398.7025
20190127,20,제주시 봉개동,70,184.2648,140.0423
